Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine,raw_text,preprocessed_segments,preprocessed_segments_norm,length
101955,Troilus and Cressida,62,4.5.148,HECTOR,Of our rank feud: but the just gods gainsay,Of our rank feud: but the just gods gainsay,feud,feud,4
101966,Troilus and Cressida,64,4.5.159,HECTOR,"Not Neoptolemus so mirable,","Not Neoptolemus so mirable,",neoptolemu,neoptolemu,10
101966,Troilus and Cressida,64,4.5.159,HECTOR,"Not Neoptolemus so mirable,","Not Neoptolemus so mirable,",mirabl,mirabl,6
102005,Troilus and Cressida,78,4.5.198,HECTOR,"Mock not, that I affect the untraded oath,","Mock not, that I affect the untraded oath,",untrad,untrad,6
102014,Troilus and Cressida,81,4.5.207,NESTOR,"Despising many forfeits and subduements,","Despising many forfeits and subduements,",subduement,subduement,10
102076,Troilus and Cressida,100,4.5.269,ACHILLES,And make distinct the very breach whereout,And make distinct the very breach whereout,whereout,whereout,8
102080,Troilus and Cressida,101,4.5.273,HECTOR,Think'st thou to catch my life so pleasantly,Think'st thou to catch my life so pleasantly,pleasantli,pleasantli,10
102107,Troilus and Cressida,108,4.5.300,AGAMEMNON,"There in the full convive we: afterwards,","There in the full convive we: afterwards,",conviv,conviv,6
102109,Troilus and Cressida,108,4.5.302,AGAMEMNON,"Concur together, severally entreat him.","Concur together, severally entreat him.",concur,concur,6
102141,Troilus and Cressida,3,5.1.6,ACHILLES,"Thou crusty batch of nature, what's the news?","Thou crusty batch of nature, what's the news?",crusti,crusti,6
102141,Troilus and Cressida,3,5.1.6,ACHILLES,"Thou crusty batch of nature, what's the news?","Thou crusty batch of nature, what's the news?",batch,batch,5
102142,Troilus and Cressida,4,5.1.7,THERSITES,"Why, thou picture of what thou seemest, and idol","Why, thou picture of what thou seemest, and idol",seemest,seemest,7
102153,Troilus and Cressida,12,5.1.18,THERSITES,"of the south, the guts-griping, ruptures, catarrhs,","of the south, the guts-griping, ruptures, catarrhs,",catarrh,catarrh,7
102155,Troilus and Cressida,12,5.1.20,THERSITES,"palsies, raw eyes, dirt-rotten livers, wheezing","palsies, raw eyes, dirt-rotten livers, wheezing",wheez,wheez,5
102157,Troilus and Cressida,12,5.1.22,THERSITES,"limekilns i' the palm, incurable bone-ache, and the","limekilns i' the palm, incurable bone-ache, and the",limekiln,limekiln,8
102158,Troilus and Cressida,12,5.1.23,THERSITES,"rivelled fee-simple of the tetter, take and take","rivelled fee-simple of the tetter, take and take",rivel,rivel,5
102164,Troilus and Cressida,15,5.1.29,PATROCLUS,"indistinguishable cur, no.","indistinguishable cur, no.",indistinguish,indistinguish,13
102166,Troilus and Cressida,16,5.1.31,THERSITES,"immaterial skein of sleave-silk, thou green sarcenet","immaterial skein of sleave-silk, thou green sarcenet",immateri,immateri,8
102166,Troilus and Cressida,16,5.1.31,THERSITES,"immaterial skein of sleave-silk, thou green sarcenet","immaterial skein of sleave-silk, thou green sarcenet",sleav,sleav,5
102169,Troilus and Cressida,16,5.1.34,THERSITES,"with such waterflies, diminutives of nature!","with such waterflies, diminutives of nature!",waterfli,waterfli,8
102189,Troilus and Cressida,20,5.1.53,THERSITES,earwax: and the goodly transformation of Jupiter,earwax: and the goodly transformation of Jupiter,earwax,earwax,6
102190,Troilus and Cressida,20,5.1.54,THERSITES,"there, his brother, the bull,--the primitive statue,","there, his brother, the bull,--the primitive statue,",primit,primit,6
102327,Troilus and Cressida,58,5.2.73,TROILUS,"I will not be myself, nor have cognition","I will not be myself, nor have cognition",cognit,cognit,6
102365,Troilus and Cressida,82,5.2.110,TROILUS,"Wert thou the devil, and worest it on thy horn,","Wert thou the devil, and worest it on thy horn,",worest,worest,6
102399,Troilus and Cressida,96,5.2.142,TROILUS,"As if those organs had deceptious functions,","As if those organs had deceptious functions,",decepti,decepti,7
102405,Troilus and Cressida,100,5.2.148,TROILUS,"Why, my negation hath no taste of madness.","Why, my negation hath no taste of madness.",negat,negat,5
102429,Troilus and Cressida,106,5.2.172,TROILUS,Admits no orifex for a point as subtle,Admits no orifex for a point as subtle,orifex,orifex,6
102430,Troilus and Cressida,106,5.2.173,TROILUS,As Ariachne's broken woof to enter.,As Ariachne's broken woof to enter.,ariachn,ariachn,7
102430,Troilus and Cressida,106,5.2.173,TROILUS,As Ariachne's broken woof to enter.,As Ariachne's broken woof to enter.,woof,woof,4
102450,Troilus and Cressida,108,5.2.193,TROILUS,"Which shipmen do the hurricano call,","Which shipmen do the hurricano call,",shipmen,shipmen,7
102451,Troilus and Cressida,108,5.2.194,TROILUS,"Constringed in mass by the almighty sun,","Constringed in mass by the almighty sun,",constring,constring,9
102455,Troilus and Cressida,109,5.2.198,THERSITES,He'll tickle it for his concupy.,He'll tickle it for his concupy.,concupi,concupi,7
102475,Troilus and Cressida,116,5.2.216,THERSITES,do more for an almond than he for a commodious drab.,do more for an almond than he for a commodious drab.,almond,almond,6
102475,Troilus and Cressida,116,5.2.216,THERSITES,do more for an almond than he for a commodious drab.,do more for an almond than he for a commodious drab.,commodi,commodi,7
102544,Troilus and Cressida,27,5.3.61,TROILUS,"Their eyes o'ergalled with recourse of tears,","Their eyes o'ergalled with recourse of tears,",ergal,ergal,5
102556,Troilus and Cressida,29,5.3.72,PRIAM,Am like a prophet suddenly enrapt,Am like a prophet suddenly enrapt,enrapt,enrapt,6
102600,Troilus and Cressida,47,5.3.112,PANDARUS,"A whoreson tisick, a whoreson rascally tisick so","A whoreson tisick, a whoreson rascally tisick so",tisick,tisick,6
102623,Troilus and Cressida,1,5.4.8,THERSITES,"dissembling luxurious drab, of a sleeveless errand.","dissembling luxurious drab, of a sleeveless errand.",sleeveless,sleeveless,10
102652,Troilus and Cressida,8,5.4.33,THERSITES,plague break thy neck for frightening me! What's,plague break thy neck for frightening me! What's,frighten,frighten,8
102668,Troilus and Cressida,3,5.5.7,AGAMEMNON,"Renew, renew! The fierce Polydamas","Renew, renew! The fierce Polydamas",polydama,polydama,8
102669,Troilus and Cressida,3,5.5.8,AGAMEMNON,Hath beat down Menon: bastard Margarelon,Hath beat down Menon: bastard Margarelon,menon,menon,5
102669,Troilus and Cressida,3,5.5.8,AGAMEMNON,Hath beat down Menon: bastard Margarelon,Hath beat down Menon: bastard Margarelon,margarelon,margarelon,10
102670,Troilus and Cressida,3,5.5.9,AGAMEMNON,"Hath Doreus prisoner,","Hath Doreus prisoner,",doreu,doreu,5
102673,Troilus and Cressida,3,5.5.12,AGAMEMNON,"Epistrophus and Cedius: Polyxenes is slain,","Epistrophus and Cedius: Polyxenes is slain,",epistrophu,epistrophu,10
102673,Troilus and Cressida,3,5.5.12,AGAMEMNON,"Epistrophus and Cedius: Polyxenes is slain,","Epistrophus and Cedius: Polyxenes is slain,",cediu,cediu,5
102673,Troilus and Cressida,3,5.5.12,AGAMEMNON,"Epistrophus and Cedius: Polyxenes is slain,","Epistrophus and Cedius: Polyxenes is slain,",polyxen,polyxen,7
102674,Troilus and Cressida,3,5.5.13,AGAMEMNON,"Amphimachus and Thoas deadly hurt,","Amphimachus and Thoas deadly hurt,",amphimachu,amphimachu,10
102674,Troilus and Cressida,3,5.5.13,AGAMEMNON,"Amphimachus and Thoas deadly hurt,","Amphimachus and Thoas deadly hurt,",thoa,thoa,4
102675,Troilus and Cressida,3,5.5.14,AGAMEMNON,"Patroclus ta'en or slain, and Palamedes","Patroclus ta'en or slain, and Palamedes",palamed,palamed,7
102683,Troilus and Cressida,4,5.5.21,NESTOR,"Now here he fights on Galathe his horse,","Now here he fights on Galathe his horse,",galath,galath,6
102685,Troilus and Cressida,4,5.5.23,NESTOR,"And there they fly or die, like scaled sculls","And there they fly or die, like scaled sculls",scull,scull,5
102687,Troilus and Cressida,4,5.5.25,NESTOR,"And there the strawy Greeks, ripe for his edge,","And there the strawy Greeks, ripe for his edge,",strawi,strawi,6
102688,Troilus and Cressida,4,5.5.26,NESTOR,"Fall down before him, like the mower's swath:","Fall down before him, like the mower's swath:",mower,mower,5
102698,Troilus and Cressida,5,5.5.35,ULYSSES,"That noseless, handless, hack'd and chipp'd, come to him,","That noseless, handless, hack'd and chipp'd, come to him,",noseless,noseless,8
102698,Troilus and Cressida,5,5.5.35,ULYSSES,"That noseless, handless, hack'd and chipp'd, come to him,","That noseless, handless, hack'd and chipp'd, come to him,",chipp,chipp,5
102704,Troilus and Cressida,5,5.5.41,ULYSSES,With such a careless force and forceless care,With such a careless force and forceless care,forceless,forceless,9
102714,Troilus and Cressida,9,5.5.48,ACHILLES,"Come, come, thou boy-queller, show thy face,","Come, come, thou boy-queller, show thy face,",queller,queller,7
102759,Troilus and Cressida,17,5.6.31,HECTOR,"I'll frush it and unlock the rivets all,","I'll frush it and unlock the rivets all,",frush,frush,5
102770,Troilus and Cressida,1,5.7.5,ACHILLES,"Empale him with your weapons round about,","Empale him with your weapons round about,",empal,empal,5
102818,Troilus and Cressida,6,5.8.18,ACHILLES,"And, stickler-like, the armies separates.","And, stickler-like, the armies separates.",stickler,stickler,8
102832,Troilus and Cressida,4,5.9.5,AJAX,"If it be so, yet bragless let it be,","If it be so, yet bragless let it be,",bragless,bragless,8
102871,Troilus and Cressida,6,5.10.30,TROILUS,That mouldeth goblins swift as frenzy's thoughts.,That mouldeth goblins swift as frenzy's thoughts.,mouldeth,mouldeth,8
102904,Twelfth Night,9,,PANDARUS,SCENE I. DUKE ORSINO's palace.,SCENE I. DUKE ORSINO's palace.,orsino,orsino,6
102905,Twelfth Night,9,,PANDARUS,"Enter DUKE ORSINO, CURIO, and other Lords, Musicians attending","Enter DUKE ORSINO, CURIO, and other Lords, Musicians attending",curio,curio,5
102916,Twelfth Night,1,1.1.11,DUKE ORSINO,"Receiveth as the sea, nought enters there,","Receiveth as the sea, nought enters there,",receiveth,receiveth,9
102925,Twelfth Night,5,1.1.20,DUKE ORSINO,"O, when mine eyes did see Olivia first,","O, when mine eyes did see Olivia first,",olivia,olivia,6
102936,Twelfth Night,6,1.1.30,VALENTINE,"But, like a cloistress, she will veiled walk","But, like a cloistress, she will veiled walk",cloistress,cloistress,10
102952,Twelfth Night,7,,DUKE ORSINO,"Enter VIOLA, a Captain, and Sailors","Enter VIOLA, a Captain, and Sailors",viola,viola,5
102954,Twelfth Night,2,1.2.2,Captain,"This is Illyria, lady.","This is Illyria, lady.",illyria,illyria,7
102967,Twelfth Night,6,1.2.15,Captain,"Where, like Arion on the dolphin's back,","Where, like Arion on the dolphin's back,",arion,arion,5
102971,Twelfth Night,7,1.2.19,VIOLA,"Mine own escape unfoldeth to my hope,","Mine own escape unfoldeth to my hope,",unfoldeth,unfoldeth,9
103006,Twelfth Night,19,1.2.54,VIOLA,"I prithee, and I'll pay thee bounteously,","I prithee, and I'll pay thee bounteously,",bounteous,bounteous,9
103021,Twelfth Night,21,,VIOLA,Enter SIR TOBY BELCH and MARIA,Enter SIR TOBY BELCH and MARIA,tobi,tobi,4
103033,Twelfth Night,5,1.3.12,SIR TOBY BELCH,themselves in their own straps.,themselves in their own straps.,strap,strap,5
103034,Twelfth Night,6,1.3.13,MARIA,That quaffing and drinking will undo you: I heard,That quaffing and drinking will undo you: I heard,quaf,quaf,4
103037,Twelfth Night,7,1.3.16,SIR TOBY BELCH,"Who, Sir Andrew Aguecheek?","Who, Sir Andrew Aguecheek?",aguecheek,aguecheek,9
103045,Twelfth Night,13,1.3.24,SIR TOBY BELCH,"viol-de-gamboys, and speaks three or four languages","viol-de-gamboys, and speaks three or four languages",gamboy,gamboy,6
103053,Twelfth Night,15,1.3.32,SIR TOBY BELCH,"By this hand, they are scoundrels and subtractors","By this hand, they are scoundrels and subtractors",scoundrel,scoundrel,9
103053,Twelfth Night,15,1.3.32,SIR TOBY BELCH,"By this hand, they are scoundrels and subtractors","By this hand, they are scoundrels and subtractors",subtractor,subtractor,10
103058,Twelfth Night,17,1.3.37,SIR TOBY BELCH,drink in Illyria: he's a coward and a coystrill,drink in Illyria: he's a coward and a coystrill,coystril,coystril,8
103061,Twelfth Night,17,1.3.40,SIR TOBY BELCH,Castiliano vulgo! for here comes Sir Andrew Agueface.,Castiliano vulgo! for here comes Sir Andrew Agueface.,castiliano,castiliano,10
103061,Twelfth Night,17,1.3.40,SIR TOBY BELCH,Castiliano vulgo! for here comes Sir Andrew Agueface.,Castiliano vulgo! for here comes Sir Andrew Agueface.,vulgo,vulgo,5
103061,Twelfth Night,17,1.3.40,SIR TOBY BELCH,Castiliano vulgo! for here comes Sir Andrew Agueface.,Castiliano vulgo! for here comes Sir Andrew Agueface.,aguefac,aguefac,7
103105,Twelfth Night,46,1.3.82,SIR TOBY BELCH,"Pourquoi, my dear knight?","Pourquoi, my dear knight?",pourquoi,pourquoi,8
103127,Twelfth Night,56,1.3.104,SIR TOBY BELCH,"Art thou good at these kickshawses, knight?","Art thou good at these kickshawses, knight?",kickshaws,kickshaws,9
103155,Twelfth Night,1,1.4.2,VALENTINE,"Cesario, you are like to be much advanced: he hath","Cesario, you are like to be much advanced: he hath",cesario,cesario,7
103182,Twelfth Night,11,1.4.28,DUKE ORSINO,Than in a nuncio's of more grave aspect.,Than in a nuncio's of more grave aspect.,nuncio,nuncio,6
103187,Twelfth Night,13,1.4.33,DUKE ORSINO,"Is not more smooth and rubious, thy small pipe","Is not more smooth and rubious, thy small pipe",rubiou,rubiou,6
103189,Twelfth Night,13,1.4.35,DUKE ORSINO,And all is semblative a woman's part.,And all is semblative a woman's part.,sembl,sembl,5
103190,Twelfth Night,13,1.4.36,DUKE ORSINO,I know thy constellation is right apt,I know thy constellation is right apt,constel,constel,7
103224,Twelfth Night,13,1.5.21,MARIA,"break, your gaskins fall.","break, your gaskins fall.",gaskin,gaskin,6
103234,Twelfth Night,16,1.5.30,Clown,pass for a wise man: for what says Quinapalus?,pass for a wise man: for what says Quinapalus?,quinapalu,quinapalu,9
103236,Twelfth Night,16,,Clown,Enter OLIVIA with MALVOLIO,Enter OLIVIA with MALVOLIO,malvolio,malvolio,8
103242,Twelfth Night,20,1.5.37,Clown,"Two faults, madonna, that drink and good counsel","Two faults, madonna, that drink and good counsel",madonna,madonna,7
103250,Twelfth Night,20,1.5.45,Clown,"simple syllogism will serve, so, if it will not,","simple syllogism will serve, so, if it will not,",syllog,syllog,6
103265,Twelfth Night,28,1.5.60,Clown,"Good madonna, why mournest thou?","Good madonna, why mournest thou?",mournest,mournest,8
103285,Twelfth Night,37,1.5.80,MALVOLIO,"him, he is gagged. I protest, I take these wise men,","him, he is gagged. I protest, I take these wise men,",gag,gag,3
103344,Twelfth Night,60,1.5.132,MALVOLIO,"have a foreknowledge of that too, and therefore","have a foreknowledge of that too, and therefore",foreknowledg,foreknowledg,12
103360,Twelfth Night,68,1.5.148,MALVOLIO,"well-favoured and he speaks very shrewishly, one","well-favoured and he speaks very shrewishly, one",shrewishli,shrewishli,10
103378,Twelfth Night,74,1.5.163,VIOLA,"comptible, even to the least sinister usage.","comptible, even to the least sinister usage.",comptibl,comptibl,8
103404,Twelfth Night,85,1.5.189,VIOLA,"longer. Some mollification for your giant, sweet","longer. Some mollification for your giant, sweet",mollif,mollif,6
103423,Twelfth Night,94,1.5.207,OLIVIA,In his bosom! In what chapter of his bosom?,In his bosom! In what chapter of his bosom?,chapter,chapter,7
103437,Twelfth Night,101,1.5.220,VIOLA,"Lady, you are the cruell'st she alive,","Lady, you are the cruell'st she alive,",cruell,cruell,6
103469,Twelfth Night,109,1.5.252,VIOLA,Write loyal cantons of contemned love,Write loyal cantons of contemned love,canton,canton,6
103536,Twelfth Night,3,2.1.15,SEBASTIAN,"Sebastian of Messaline, whom I know you have heard","Sebastian of Messaline, whom I know you have heard",messalin,messalin,8
103546,Twelfth Night,5,2.1.25,SEBASTIAN,"overfar believe that, yet thus far I will boldly","overfar believe that, yet thus far I will boldly",overfar,overfar,7
103580,Twelfth Night,5,2.2.12,MALVOLIO,"Come, sir, you peevishly threw it to her, and her","Come, sir, you peevishly threw it to her, and her",peevishli,peevishli,9
103589,Twelfth Night,6,2.2.20,VIOLA,For she did speak in starts distractedly.,For she did speak in starts distractedly.,distractedli,distractedli,12
103614,Twelfth Night,1,2.3.2,SIR TOBY BELCH,"midnight is to be up betimes, and 'diluculo","midnight is to be up betimes, and 'diluculo",diluculo,diluculo,8
103615,Twelfth Night,1,2.3.3,SIR TOBY BELCH,"surgere,' thou know'st,--","surgere,' thou know'st,--",surger,surger,6
103636,Twelfth Night,9,2.3.23,SIR ANDREW,"night, when thou spokest of Pigrogromitus, of the","night, when thou spokest of Pigrogromitus, of the",pigrogromitu,pigrogromitu,12
103637,Twelfth Night,9,2.3.24,SIR ANDREW,Vapians passing the equinoctial of Queubus: 'twas,Vapians passing the equinoctial of Queubus: 'twas,vapian,vapian,6
103637,Twelfth Night,9,2.3.24,SIR ANDREW,Vapians passing the equinoctial of Queubus: 'twas,Vapians passing the equinoctial of Queubus: 'twas,equinocti,equinocti,9
103637,Twelfth Night,9,2.3.24,SIR ANDREW,Vapians passing the equinoctial of Queubus: 'twas,Vapians passing the equinoctial of Queubus: 'twas,queubu,queubu,6
103640,Twelfth Night,10,2.3.27,Clown,"I did impeticos thy gratillity, for Malvolio's nose","I did impeticos thy gratillity, for Malvolio's nose",impetico,impetico,8
103640,Twelfth Night,10,2.3.27,Clown,"I did impeticos thy gratillity, for Malvolio's nose","I did impeticos thy gratillity, for Malvolio's nose",gratil,gratil,6
103646,Twelfth Night,13,2.3.33,SIR ANDREW,There's a testril of me too: if one knight give a--,There's a testril of me too: if one knight give a--,testril,testril,7
103666,Twelfth Night,21,2.3.53,SIR ANDREW,"A mellifluous voice, as I am true knight.","A mellifluous voice, as I am true knight.",melliflu,melliflu,8
103688,Twelfth Night,33,2.3.73,SIR TOBY BELCH,"a Peg-a-Ramsey, and 'Three merry men be we.' Am not","a Peg-a-Ramsey, and 'Three merry men be we.' Am not",ramsey,ramsey,6
103690,Twelfth Night,33,2.3.75,SIR TOBY BELCH,Tillyvally. Lady!,Tillyvally. Lady!,tillyv,tillyv,6
103692,Twelfth Night,33,2.3.76,SIR TOBY BELCH,"'There dwelt a man in Babylon, lady, lady!'","'There dwelt a man in Babylon, lady, lady!'",dwelt,dwelt,5
103697,Twelfth Night,36,2.3.81,SIR TOBY BELCH,"[Sings]  'O, the twelfth day of December,'--","[Sings]  'O, the twelfth day of December,'--",twelfth,twelfth,7
103704,Twelfth Night,38,2.3.87,MALVOLIO,coziers' catches without any mitigation or remorse,coziers' catches without any mitigation or remorse,cozier,cozier,6
103707,Twelfth Night,39,2.3.90,SIR TOBY BELCH,"We did keep time, sir, in our catches. Sneck up!","We did keep time, sir, in our catches. Sneck up!",sneck,sneck,5
103711,Twelfth Night,40,2.3.94,MALVOLIO,"you can separate yourself and your misdemeanors, you","you can separate yourself and your misdemeanors, you",misdemeanor,misdemeanor,11
103732,Twelfth Night,54,2.3.115,SIR TOBY BELCH,"crumbs. A stoup of wine, Maria!","crumbs. A stoup of wine, Maria!",crumb,crumb,5
103747,Twelfth Night,59,2.3.129,MARIA,"nayword, and make him a common recreation, do not","nayword, and make him a common recreation, do not",nayword,nayword,7
103766,Twelfth Night,67,2.3.148,MARIA,I will drop in his way some obscure epistles of,I will drop in his way some obscure epistles of,epistl,epistl,6
103788,Twelfth Night,76,2.3.169,SIR TOBY BELCH,"Good night, Penthesilea.","Good night, Penthesilea.",penthesilea,penthesilea,11
103813,Twelfth Night,4,2.4.10,CURIO,"Feste, the jester, my lord, a fool that the lady","Feste, the jester, my lord, a fool that the lady",fest,fest,4
103851,Twelfth Night,17,2.4.46,DUKE ORSINO,The spinsters and the knitters in the sun,The spinsters and the knitters in the sun,knitter,knitter,7
103869,Twelfth Night,20,2.4.63,Clown,"On my black coffin let there be strown,","On my black coffin let there be strown,",strown,strown,6
103883,Twelfth Night,26,2.4.77,Clown,thy mind is a very opal. I would have men of such,thy mind is a very opal. I would have men of such,opal,opal,4
103911,Twelfth Night,31,2.4.103,DUKE ORSINO,"That suffer surfeit, cloyment and revolt,","That suffer surfeit, cloyment and revolt,",cloyment,cloyment,8
103942,Twelfth Night,39,,DUKE ORSINO,"Enter SIR TOBY BELCH, SIR ANDREW, and FABIAN","Enter SIR TOBY BELCH, SIR ANDREW, and FABIAN",fabian,fabian,6
103947,Twelfth Night,3,2.5.5,SIR TOBY BELCH,rascally sheep-biter come by some notable shame?,rascally sheep-biter come by some notable shame?,biter,biter,5
103981,Twelfth Night,18,2.5.35,MALVOLIO,"There is example for't, the lady of the Strachy","There is example for't, the lady of the Strachy",strachi,strachi,7
103983,Twelfth Night,19,2.5.37,SIR ANDREW,"Fie on him, Jezebel!","Fie on him, Jezebel!",jezebel,jezebel,7
104041,Twelfth Night,51,2.5.94,SIR TOBY BELCH,"Marry, hang thee, brock!","Marry, hang thee, brock!",brock,brock,5
104052,Twelfth Night,57,2.5.105,SIR TOBY BELCH,And with what wing the staniel cheques at it!,And with what wing the staniel cheques at it!,staniel,staniel,7
104061,Twelfth Night,60,2.5.114,FABIAN,"Sowter will cry upon't for all this, though it be as","Sowter will cry upon't for all this, though it be as",sowter,sowter,6
104074,Twelfth Night,68,2.5.127,MALVOLIO,"M, O, A, I, this simulation is not as the former: and","M, O, A, I, this simulation is not as the former: and",simul,simul,5
104084,Twelfth Night,68,2.5.136,MALVOLIO,"and, to inure thyself to what thou art like to be,","and, to inure thyself to what thou art like to be,",inur,inur,4
104097,Twelfth Night,68,2.5.149,MALVOLIO,Daylight and champaign discovers not more: this is,Daylight and champaign discovers not more: this is,champaign,champaign,9
104114,Twelfth Night,68,2.5.165,MALVOLIO,"entertainest my love, let it appear in thy smiling,","entertainest my love, let it appear in thy smiling,",entertainest,entertainest,12
104130,Twelfth Night,77,2.5.179,SIR TOBY BELCH,"Shall I play my freedom at traytrip, and become thy","Shall I play my freedom at traytrip, and become thy",traytrip,traytrip,8
104176,Twelfth Night,13,3.1.25,VIOLA,I warrant thou art a merry fellow and carest for nothing.,I warrant thou art a merry fellow and carest for nothing.,carest,carest,6
104183,Twelfth Night,16,3.1.32,Clown,fools are as like husbands as pilchards are to,fools are as like husbands as pilchards are to,pilchard,pilchard,8
104222,Twelfth Night,30,3.1.68,SIR ANDREW,"Dieu vous garde, monsieur.","Dieu vous garde, monsieur.",gard,gard,4
104275,Twelfth Night,52,3.1.119,OLIVIA,"Hideth my heart. So, let me hear you speak.","Hideth my heart. So, let me hear you speak.",hideth,hideth,6
104278,Twelfth Night,55,3.1.122,VIOLA,"No, not a grize, for 'tis a vulgar proof,","No, not a grize, for 'tis a vulgar proof,",grize,grize,5
104309,Twelfth Night,64,3.1.152,OLIVIA,"Do not extort thy reasons from this clause,","Do not extort thy reasons from this clause,",claus,claus,5
104318,Twelfth Night,65,3.1.161,VIOLA,Will I my master's tears to you deplore.,Will I my master's tears to you deplore.,deplor,deplor,6
104339,Twelfth Night,11,3.2.16,FABIAN,"to exasperate you, to awake your dormouse valour, to","to exasperate you, to awake your dormouse valour, to",dormous,dormous,7
104351,Twelfth Night,12,3.2.28,SIR ANDREW,I hate: I had as lief be a Brownist as a,I hate: I had as lief be a Brownist as a,brownist,brownist,8
104371,Twelfth Night,18,3.2.48,SIR TOBY BELCH,We'll call thee at the cubiculo: go.,We'll call thee at the cubiculo: go.,cubiculo,cubiculo,8
104373,Twelfth Night,19,3.2.49,FABIAN,"This is a dear manikin to you, Sir Toby.","This is a dear manikin to you, Sir Toby.",manikin,manikin,7
104379,Twelfth Night,22,3.2.55,SIR TOBY BELCH,youth to an answer. I think oxen and wainropes,youth to an answer. I think oxen and wainropes,wainrop,wainrop,7
104390,Twelfth Night,25,3.2.65,MARIA,"turned heathen, a very renegado, for there is no","turned heathen, a very renegado, for there is no",renegado,renegado,8
104417,Twelfth Night,2,3.3.10,ANTONIO,"Unguided and unfriended, often prove","Unguided and unfriended, often prove",unguid,unguid,6
104418,Twelfth Night,2,3.3.11,ANTONIO,"Rough and unhospitable: my willing love,","Rough and unhospitable: my willing love,",unhospit,unhospit,8
104545,Twelfth Night,35,3.4.77,MALVOLIO,"scruple of a scruple, no obstacle, no incredulous","scruple of a scruple, no obstacle, no incredulous",incredul,incredul,8
104580,Twelfth Night,52,3.4.111,SIR TOBY BELCH,"Ay, Biddy, come with me. What, man! 'tis not for","Ay, Biddy, come with me. What, man! 'tis not for",biddi,biddi,5
104592,Twelfth Night,58,3.4.122,FABIAN,condemn it as an improbable fiction.,condemn it as an improbable fiction.,improb,improb,6
104596,Twelfth Night,62,3.4.126,MARIA,The house will be the quieter.,The house will be the quieter.,quieter,quieter,7
104621,Twelfth Night,74,3.4.149,SIR TOBY BELCH,"[Reads]  'I will waylay thee going home, where if it","[Reads]  'I will waylay thee going home, where if it",waylay,waylay,6
104624,Twelfth Night,76,3.4.152,SIR TOBY BELCH,[Reads]  'Thou killest me like a rogue and a villain.',[Reads]  'Thou killest me like a rogue and a villain.',killest,killest,7
104636,Twelfth Night,80,3.4.164,SIR TOBY BELCH,orchard like a bum-baily: so soon as ever thou seest,orchard like a bum-baily: so soon as ever thou seest,baili,baili,5
104637,Twelfth Night,80,3.4.165,SIR TOBY BELCH,"him, draw, and, as thou drawest swear horrible, for","him, draw, and, as thou drawest swear horrible, for",drawest,drawest,7
104639,Twelfth Night,80,3.4.167,SIR TOBY BELCH,"swaggering accent sharply twanged off, gives manhood","swaggering accent sharply twanged off, gives manhood",twang,twang,5
104650,Twelfth Night,82,3.4.177,SIR TOBY BELCH,"clodpole. But, sir, I will deliver his challenge by","clodpole. But, sir, I will deliver his challenge by",clodpol,clodpol,7
104654,Twelfth Night,82,3.4.181,SIR TOBY BELCH,"opinion of his rage, skill, fury and impetuosity.","opinion of his rage, skill, fury and impetuosity.",impetuos,impetuos,8
104664,Twelfth Night,85,3.4.189,OLIVIA,And laid mine honour too unchary out:,And laid mine honour too unchary out:,unchari,unchari,7
104702,Twelfth Night,98,3.4.225,SIR TOBY BELCH,"his incensement at this moment is so implacable,","his incensement at this moment is so implacable,",implac,implac,6
104741,Twelfth Night,108,3.4.261,SIR TOBY BELCH,"firago. I had a pass with him, rapier, scabbard and","firago. I had a pass with him, rapier, scabbard and",firago,firago,6
104844,Twelfth Night,142,3.4.356,ANTONIO,Are empty trunks o'erflourish'd by the devil.,Are empty trunks o'erflourish'd by the devil.,erflourish,erflourish,10
104864,Twelfth Night,148,3.4.374,SIR TOBY BELCH,"his cowardship, ask Fabian.","his cowardship, ask Fabian.",cowardship,cowardship,10
104887,Twelfth Night,5,4.1.13,Clown,"will prove a cockney. I prithee now, ungird thy","will prove a cockney. I prithee now, ungird thy",ungird,ungird,6
104945,Twelfth Night,1,4.2.2,MARIA,make him believe thou art Sir Topas the curate: do,make him believe thou art Sir Topas the curate: do,topa,topa,4
104957,Twelfth Night,4,4.2.12,Clown,"Bonos dies, Sir Toby: for, as the old hermit of","Bonos dies, Sir Toby: for, as the old hermit of",bono,bono,4
104958,Twelfth Night,4,4.2.13,Clown,"Prague, that never saw pen and ink, very wittily","Prague, that never saw pen and ink, very wittily",pragu,pragu,5
104958,Twelfth Night,4,4.2.13,Clown,"Prague, that never saw pen and ink, very wittily","Prague, that never saw pen and ink, very wittily",wittili,wittili,7
104959,Twelfth Night,4,4.2.14,Clown,"said to a niece of King Gorboduc, 'That that is is,'","said to a niece of King Gorboduc, 'That that is is,'",gorboduc,gorboduc,8
104969,Twelfth Night,11,4.2.24,Clown,"Out, hyperbolical fiend! how vexest thou this man!","Out, hyperbolical fiend! how vexest thou this man!",vexest,vexest,6
104981,Twelfth Night,16,4.2.36,Clown,and the clearstores toward the south north are as,and the clearstores toward the south north are as,clearstor,clearstor,9
104982,Twelfth Night,16,4.2.37,Clown,"lustrous as ebony, and yet complainest thou of","lustrous as ebony, and yet complainest thou of",complainest,complainest,11
