Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine,raw_text,preprocessed_segments,preprocessed_segments_norm,length
97596,Titus Andronicus,1,3.1.19,TITUS ANDRONICUS,"In summer's drought I'll drop upon thee still,","In summer's drought I'll drop upon thee still,",drought,drought,7
97623,Titus Andronicus,5,3.1.45,TITUS ANDRONICUS,"A stone is silent, and offendeth not,","A stone is silent, and offendeth not,",offendeth,offendeth,9
97635,Titus Andronicus,7,3.1.56,TITUS ANDRONICUS,From these devourers to be banished!,From these devourers to be banished!,devourer,devourer,8
97647,Titus Andronicus,13,3.1.67,TITUS ANDRONICUS,Hath made thee handless in thy father's sight?,Hath made thee handless in thy father's sight?,handless,handless,8
97651,Titus Andronicus,13,3.1.71,TITUS ANDRONICUS,"And now like Nilus, it disdaineth bounds.","And now like Nilus, it disdaineth bounds.",disdaineth,disdaineth,10
97663,Titus Andronicus,15,3.1.83,MARCUS ANDRONICUS,"That blabb'd them with such pleasing eloquence,","That blabb'd them with such pleasing eloquence,",blabb,blabb,5
97670,Titus Andronicus,17,3.1.90,MARCUS ANDRONICUS,That hath received some unrecuring wound.,That hath received some unrecuring wound.,unrecuring,unrecuring,10
97704,Titus Andronicus,20,3.1.124,TITUS ANDRONICUS,Looking all downwards to behold our cheeks,Looking all downwards to behold our cheeks,downwards,downwards,9
97726,Titus Andronicus,25,3.1.146,TITUS ANDRONICUS,"His napkin, with his true tears all bewet,","His napkin, with his true tears all bewet,",bewet,bewet,5
97832,Titus Andronicus,49,3.1.243,MARCUS ANDRONICUS,"Now let hot AEtna cool in Sicily,","Now let hot AEtna cool in Sicily,",aetna,aetna,5
97900,Titus Andronicus,1,3.2.4,TITUS ANDRONICUS,"Marcus, unknit that sorrow-wreathen knot:","Marcus, unknit that sorrow-wreathen knot:",wreathen,wreathen,8
97902,Titus Andronicus,1,3.2.6,TITUS ANDRONICUS,And cannot passionate our tenfold grief,And cannot passionate our tenfold grief,tenfold,tenfold,7
97916,Titus Andronicus,1,3.2.19,TITUS ANDRONICUS,"May run into that sink, and soaking in","May run into that sink, and soaking in",soaking,soaking,7
97928,Titus Andronicus,3,3.2.31,TITUS ANDRONICUS,"Fie, fie, how franticly I square my talk,","Fie, fie, how franticly I square my talk,",franticly,franticly,9
97936,Titus Andronicus,3,3.2.39,TITUS ANDRONICUS,"Speechless complainer, I will learn thy thought,","Speechless complainer, I will learn thy thought,",complainer,complainer,10
97941,Titus Andronicus,3,3.2.44,TITUS ANDRONICUS,But I of these will wrest an alphabet,But I of these will wrest an alphabet,alphabet,alphabet,8
97968,Titus Andronicus,12,3.2.70,TITUS ANDRONICUS,"Then pardon me for reprehending thee,","Then pardon me for reprehending thee,",reprehending,reprehending,12
97988,Titus Andronicus,14,,TITUS ANDRONICUS,"Enter young LUCIUS, and LAVINIA running after him,  and the boy flies from her, with books under his arm. Then enter TITUS and MARCUS","Enter young LUCIUS, and LAVINIA running after him,  and the boy flies from her, with books under his arm. Then enter TITUS and MARCUS",marcu,marcu,5
97999,Titus Andronicus,6,4.1.11,TITUS ANDRONICUS,Somewhither would she have thee go with her.,Somewhither would she have thee go with her.,somewhither,somewhither,11
98000,Titus Andronicus,6,4.1.12,TITUS ANDRONICUS,"Ah, boy, Cornelia never with more care","Ah, boy, Cornelia never with more care",cornelia,cornelia,8
98030,Titus Andronicus,12,4.1.41,TITUS ANDRONICUS,"Lucius, what book is that she tosseth so?","Lucius, what book is that she tosseth so?",tosseth,tosseth,7
98031,Titus Andronicus,13,4.1.42,Young LUCIUS,"Grandsire, 'tis Ovid's Metamorphoses,","Grandsire, 'tis Ovid's Metamorphoses,",metamorphosis,metamorphosis,13
98054,Titus Andronicus,19,4.1.64,TITUS ANDRONICUS,"Or slunk not Saturnine, as Tarquin erst,","Or slunk not Saturnine, as Tarquin erst,",slunk,slunk,5
98057,Titus Andronicus,20,4.1.67,MARCUS ANDRONICUS,"Apollo, Pallas, Jove, or Mercury,","Apollo, Pallas, Jove, or Mercury,",pallas,pallas,6
98071,Titus Andronicus,21,4.1.79,TITUS ANDRONICUS,'Stuprum. Chiron. Demetrius.','Stuprum. Chiron. Demetrius.',stuprum,stuprum,7
98074,Titus Andronicus,23,4.1.82,TITUS ANDRONICUS,"Magni Dominator poli,","Magni Dominator poli,",magni,magni,5
98074,Titus Andronicus,23,4.1.82,TITUS ANDRONICUS,"Magni Dominator poli,","Magni Dominator poli,",poli,poli,4
98075,Titus Andronicus,23,4.1.83,TITUS ANDRONICUS,Tam lentus audis scelera? tam lentus vides?,Tam lentus audis scelera? tam lentus vides?,lentus,lentus,6
98075,Titus Andronicus,23,4.1.83,TITUS ANDRONICUS,Tam lentus audis scelera? tam lentus vides?,Tam lentus audis scelera? tam lentus vides?,audis,audis,5
98075,Titus Andronicus,23,4.1.83,TITUS ANDRONICUS,Tam lentus audis scelera? tam lentus vides?,Tam lentus audis scelera? tam lentus vides?,scelera,scelera,7
98075,Titus Andronicus,23,4.1.83,TITUS ANDRONICUS,Tam lentus audis scelera? tam lentus vides?,Tam lentus audis scelera? tam lentus vides?,vide,vide,4
98084,Titus Andronicus,24,4.1.92,MARCUS ANDRONICUS,"Lord Junius Brutus sware for Lucrece' rape,","Lord Junius Brutus sware for Lucrece' rape,",sware,sware,5
98092,Titus Andronicus,25,4.1.100,TITUS ANDRONICUS,"And lulls him whilst she playeth on her back,","And lulls him whilst she playeth on her back,",playeth,playeth,7
98106,Titus Andronicus,29,4.1.114,TITUS ANDRONICUS,"Come, go with me into mine armoury,","Come, go with me into mine armoury,",armoury,armoury,7
98126,Titus Andronicus,32,,MARCUS ANDRONICUS,"Enter, from one side, AARON, DEMETRIUS, and  CHIRON, from the other side, Young LUCIUS, and an  Attendant, with a bundle of weapons, and verses writ upon them","Enter, from one side, AARON, DEMETRIUS, and  CHIRON, from the other side, Young LUCIUS, and an  Attendant, with a bundle of weapons, and verses writ upon them",bundle,bundle,6
98151,Titus Andronicus,6,4.2.21,DEMETRIUS,"'Integer vitae, scelerisque purus,","'Integer vitae, scelerisque purus,",integer,integer,7
98151,Titus Andronicus,6,4.2.21,DEMETRIUS,"'Integer vitae, scelerisque purus,","'Integer vitae, scelerisque purus,",scelerisque,scelerisque,11
98151,Titus Andronicus,6,4.2.21,DEMETRIUS,"'Integer vitae, scelerisque purus,","'Integer vitae, scelerisque purus,",purus,purus,5
98152,Titus Andronicus,6,4.2.22,DEMETRIUS,"Non eget Mauri jaculis, nec arcu.'","Non eget Mauri jaculis, nec arcu.'",eget,eget,4
98152,Titus Andronicus,6,4.2.22,DEMETRIUS,"Non eget Mauri jaculis, nec arcu.'","Non eget Mauri jaculis, nec arcu.'",mauri,mauri,5
98152,Titus Andronicus,6,4.2.22,DEMETRIUS,"Non eget Mauri jaculis, nec arcu.'","Non eget Mauri jaculis, nec arcu.'",jaculis,jaculis,7
98152,Titus Andronicus,6,4.2.22,DEMETRIUS,"Non eget Mauri jaculis, nec arcu.'","Non eget Mauri jaculis, nec arcu.'",nec,nec,3
98152,Titus Andronicus,6,4.2.22,DEMETRIUS,"Non eget Mauri jaculis, nec arcu.'","Non eget Mauri jaculis, nec arcu.'",arcu,arcu,4
98186,Titus Andronicus,20,4.2.53,Nurse,"Good morr ow, lords:","Good morr ow, lords:",morr,morr,4
98192,Titus Andronicus,23,4.2.59,AARON,"Why, what a caterwauling dost thou keep!","Why, what a caterwauling dost thou keep!",caterwaul,caterwaul,9
98208,Titus Andronicus,31,4.2.75,AARON,"Sweet blowse, you are a beauteous blossom, sure.","Sweet blowse, you are a beauteous blossom, sure.",blowse,blowse,6
98230,Titus Andronicus,42,4.2.96,AARON,"I tell you, younglings, not Enceladus,","I tell you, younglings, not Enceladus,",youngling,youngling,9
98230,Titus Andronicus,42,4.2.96,AARON,"I tell you, younglings, not Enceladus,","I tell you, younglings, not Enceladus,",enceladus,enceladus,9
98231,Titus Andronicus,42,4.2.97,AARON,"With all his threatening band of Typhon's brood,","With all his threatening band of Typhon's brood,",typhon,typhon,6
98285,Titus Andronicus,56,4.2.149,AARON,"Weke, weke! so cries a pig prepared to the spit.","Weke, weke! so cries a pig prepared to the spit.",weke,weke,4
98291,Titus Andronicus,58,4.2.155,AARON,"Not far, one Muli lives, my countryman,","Not far, one Muli lives, my countryman,",muli,muli,4
98302,Titus Andronicus,58,,AARON,Pointing to the nurse,Pointing to the nurse,pointing,pointing,8
98329,Titus Andronicus,1,4.3.4,TITUS ANDRONICUS,Terras Astraea reliquit:,Terras Astraea reliquit:,reliquit,reliquit,8
98347,Titus Andronicus,1,4.3.22,TITUS ANDRONICUS,And leave you not a man-of-war unsearch'd:,And leave you not a man-of-war unsearch'd:,unsearch,unsearch,8
98379,Titus Andronicus,7,4.3.53,TITUS ANDRONICUS,"'Ad Jovem,' that's for you: here, 'Ad Apollinem:'","'Ad Jovem,' that's for you: here, 'Ad Apollinem:'",jovem,jovem,5
98379,Titus Andronicus,7,4.3.53,TITUS ANDRONICUS,"'Ad Jovem,' that's for you: here, 'Ad Apollinem:'","'Ad Jovem,' that's for you: here, 'Ad Apollinem:'",apollinem,apollinem,9
98380,Titus Andronicus,7,4.3.54,TITUS ANDRONICUS,"'Ad Martem,' that's for myself:","'Ad Martem,' that's for myself:",martem,martem,6
98392,Titus Andronicus,9,4.3.65,TITUS ANDRONICUS,"Good boy, in Virgo's lap, give it Pallas.","Good boy, in Virgo's lap, give it Pallas.",virgo,virgo,5
98399,Titus Andronicus,12,4.3.72,MARCUS ANDRONICUS,"The Bull, being gall'd, gave Aries such a knock","The Bull, being gall'd, gave Aries such a knock",arie,arie,4
98421,Titus Andronicus,20,4.3.93,Clown,"tribunal plebs, to take up a matter of brawl","tribunal plebs, to take up a matter of brawl",plebs,plebs,5
98422,Titus Andronicus,20,4.3.94,Clown,betwixt my uncle and one of the emperial's men.,betwixt my uncle and one of the emperial's men.,emperial,emperial,8
98455,Titus Andronicus,1,4.4.4,SATURNINUS,"Of egal justice, used in such contempt?","Of egal justice, used in such contempt?",egal,egal,4
98456,Titus Andronicus,1,4.4.5,SATURNINUS,"My lords, you know, as know the mightful gods,","My lords, you know, as know the mightful gods,",mightful,mightful,8
98459,Titus Andronicus,1,4.4.8,SATURNINUS,"But even with law, against the willful sons","But even with law, against the willful sons",willful,willful,7
98494,Titus Andronicus,3,4.4.41,Clown,"Yea, forsooth, an your mistership be emperial.","Yea, forsooth, an your mistership be emperial.",mistership,mistership,10
98516,Titus Andronicus,10,,SATURNINUS,Enter AEMILIUS,Enter AEMILIUS,aemilius,aemilius,8
98564,Titus Andronicus,19,4.4.107,AEMILIUS,Your bidding shall I do effectually.,Your bidding shall I do effectually.,effectually,effectually,11
98571,Titus Andronicus,21,4.4.113,SATURNINUS,"Then go successantly, and plead to him.","Then go successantly, and plead to him.",successantly,successantly,12
98650,Titus Andronicus,14,5.1.73,LUCIUS,Who should I swear by? thou believest no god:,Who should I swear by? thou believest no god:,believest,believest,9
98655,Titus Andronicus,15,5.1.78,AARON,"With twenty popish tricks and ceremonies,","With twenty popish tricks and ceremonies,",popish,popish,6
98662,Titus Andronicus,15,5.1.85,AARON,"That thou adorest and hast in reverence,","That thou adorest and hast in reverence,",adorest,adorest,7
98673,Titus Andronicus,20,5.1.96,LUCIUS,O detestable villain! call'st thou that trimming?,O detestable villain! call'st thou that trimming?,trimming,trimming,8
98693,Titus Andronicus,23,5.1.116,AARON,I pry'd me through the crevice of a wall,I pry'd me through the crevice of a wall,crevice,crevice,7
98712,Titus Andronicus,27,5.1.135,AARON,"Set fire on barns and hay-stacks in the night,","Set fire on barns and hay-stacks in the night,",stack,stack,5
98717,Titus Andronicus,27,5.1.140,AARON,"And on their skins, as on the bark of trees,","And on their skins, as on the bark of trees,",skins,skins,5
98760,Titus Andronicus,2,5.2.9,TITUS ANDRONICUS,Who doth molest my contemplation?,Who doth molest my contemplation?,mol,mol,3
98782,Titus Andronicus,7,5.2.31,TAMORA,"To ease the gnawing vulture of thy mind,","To ease the gnawing vulture of thy mind,",gnawing,gnawing,7
98787,Titus Andronicus,7,5.2.36,TAMORA,"No vast obscurity or misty vale,","No vast obscurity or misty vale,",obscurity,obscurity,9
98797,Titus Andronicus,10,5.2.46,TITUS ANDRONICUS,"Now give me some surance that thou art Revenge,","Now give me some surance that thou art Revenge,",surance,surance,7
98799,Titus Andronicus,10,5.2.48,TITUS ANDRONICUS,"And then I'll come and be thy waggoner,","And then I'll come and be thy waggoner,",waggoner,waggoner,8
98802,Titus Andronicus,10,5.2.51,TITUS ANDRONICUS,"To hale thy vengeful waggon swift away,","To hale thy vengeful waggon swift away,",waggon,waggon,6
98810,Titus Andronicus,10,5.2.59,TITUS ANDRONICUS,So thou destroy Rapine and Murder there.,So thou destroy Rapine and Murder there.,rapine,rapine,6
98822,Titus Andronicus,15,5.2.70,TAMORA,This closing with him fits his lunacy,This closing with him fits his lunacy,closing,closing,7
98899,Titus Andronicus,28,5.2.144,TITUS ANDRONICUS,And will o'erreach them in their own devices:,And will o'erreach them in their own devices:,erreach,erreach,7
98956,Titus Andronicus,40,5.2.196,TITUS ANDRONICUS,And worse than Progne I will be revenged:,And worse than Progne I will be revenged:,progne,progne,6
98998,Titus Andronicus,9,,SATURNINUS,Hautboys sound. The Company sit down at table,Hautboys sound. The Company sit down at table,hautboys,hautboys,8
99010,Titus Andronicus,14,5.3.36,TITUS ANDRONICUS,Was it well done of rash Virginius,Was it well done of rash Virginius,virginius,virginius,9
99045,Titus Andronicus,28,,LUCIUS,"Kills SATURNINUS. A great tumult. LUCIUS, MARCUS, and others go up into the balcony","Kills SATURNINUS. A great tumult. LUCIUS, MARCUS, and others go up into the balcony",balcony,balcony,7
99076,Titus Andronicus,30,5.3.97,LUCIUS,"Then, noble auditory, be it known to you,","Then, noble auditory, be it known to you,",auditory,auditory,8
99093,Titus Andronicus,30,5.3.114,LUCIUS,"Alas, you know I am no vaunter, I,","Alas, you know I am no vaunter, I,",vaunter,vaunter,7
99103,Titus Andronicus,31,5.3.123,MARCUS ANDRONICUS,Chief architect and plotter of these woes:,Chief architect and plotter of these woes:,architect,architect,9
99103,Titus Andronicus,31,5.3.123,MARCUS ANDRONICUS,Chief architect and plotter of these woes:,Chief architect and plotter of these woes:,plotter,plotter,7
99125,Titus Andronicus,34,5.3.144,MARCUS ANDRONICUS,"And hither hale that misbelieving Moor,","And hither hale that misbelieving Moor,",misbelieve,misbelieve,10
99163,Titus Andronicus,40,5.3.178,AEMILIUS,"Give sentence on this execrable wretch,","Give sentence on this execrable wretch,",execrable,execrable,9
99185,Titus Andronicus,43,5.3.200,LUCIUS,"Her life was beast-like, and devoid of pity,","Her life was beast-like, and devoid of pity,",devoid,devoid,6
99195,Troilus and Cressida,43,1.0.2,LUCIUS,"The princes orgulous, their high blood chafed,","The princes orgulous, their high blood chafed,",orgulous,orgulous,8
99200,Troilus and Cressida,43,1.0.7,LUCIUS,"Put forth toward Phrygia, and their vow is made","Put forth toward Phrygia, and their vow is made",phrygia,phrygia,7
99204,Troilus and Cressida,43,1.0.11,LUCIUS,"To Tenedos they come,","To Tenedos they come,",tenedo,tenedo,6
99206,Troilus and Cressida,43,1.0.13,LUCIUS,Their warlike fraughtage: now on Dardan plains,Their warlike fraughtage: now on Dardan plains,dardan,dardan,6
99209,Troilus and Cressida,43,1.0.16,LUCIUS,"Dardan, and Tymbria, Helias, Chetas, Troien,","Dardan, and Tymbria, Helias, Chetas, Troien,",tymbria,tymbria,7
99209,Troilus and Cressida,43,1.0.16,LUCIUS,"Dardan, and Tymbria, Helias, Chetas, Troien,","Dardan, and Tymbria, Helias, Chetas, Troien,",helias,helias,6
99209,Troilus and Cressida,43,1.0.16,LUCIUS,"Dardan, and Tymbria, Helias, Chetas, Troien,","Dardan, and Tymbria, Helias, Chetas, Troien,",cheta,cheta,5
99209,Troilus and Cressida,43,1.0.16,LUCIUS,"Dardan, and Tymbria, Helias, Chetas, Troien,","Dardan, and Tymbria, Helias, Chetas, Troien,",troien,troien,6
99210,Troilus and Cressida,43,1.0.17,LUCIUS,"And Antenorides, with massy staples","And Antenorides, with massy staples",antenoride,antenoride,10
99211,Troilus and Cressida,43,1.0.18,LUCIUS,"And corresponsive and fulfilling bolts,","And corresponsive and fulfilling bolts,",corresponsive,corresponsive,13
99211,Troilus and Cressida,43,1.0.18,LUCIUS,"And corresponsive and fulfilling bolts,","And corresponsive and fulfilling bolts,",fulfilling,fulfilling,10
99212,Troilus and Cressida,43,1.0.19,LUCIUS,Sperr up the sons of Troy.,Sperr up the sons of Troy.,sperr,sperr,5
99213,Troilus and Cressida,43,1.0.20,LUCIUS,"Now expectation, tickling skittish spirits,","Now expectation, tickling skittish spirits,",skittish,skittish,8
99220,Troilus and Cressida,43,1.0.27,LUCIUS,"Leaps o'er the vaunt and firstlings of those broils,","Leaps o'er the vaunt and firstlings of those broils,",firstling,firstling,9
99236,Troilus and Cressida,3,1.1.10,TROILUS,"Tamer than sleep, fonder than ignorance,","Tamer than sleep, fonder than ignorance,",fonder,fonder,6
99238,Troilus and Cressida,3,1.1.12,TROILUS,And skilless as unpractised infancy.,And skilless as unpractised infancy.,unpractised,unpractised,11
99246,Troilus and Cressida,8,1.1.20,PANDARUS,"Ay, the bolting, but you must tarry the leavening.","Ay, the bolting, but you must tarry the leavening.",bolting,bolting,7
99246,Troilus and Cressida,8,1.1.20,PANDARUS,"Ay, the bolting, but you must tarry the leavening.","Ay, the bolting, but you must tarry the leavening.",leavening,leavening,9
99251,Troilus and Cressida,10,1.1.25,PANDARUS,"stay the cooling too, or you may chance to burn your lips.","stay the cooling too, or you may chance to burn your lips.",cooling,cooling,7
99266,Troilus and Cressida,14,1.1.40,PANDARUS,An her hair were not somewhat darker than Helen's--,An her hair were not somewhat darker than Helen's--,darker,darker,6
99271,Troilus and Cressida,14,1.1.45,PANDARUS,"will not dispraise your sister Cassandra's wit, but--","will not dispraise your sister Cassandra's wit, but--",cassandra,cassandra,9
99275,Troilus and Cressida,15,1.1.49,TROILUS,They lie indrench'd. I tell thee I am mad,They lie indrench'd. I tell thee I am mad,indrench,indrench,8
99279,Troilus and Cressida,15,1.1.53,TROILUS,"Handlest in thy discourse, O, that her hand,","Handlest in thy discourse, O, that her hand,",handlest,handlest,8
99330,Troilus and Cressida,30,1.1.102,AENEAS,"How now, Prince Troilus! wherefore not afield?","How now, Prince Troilus! wherefore not afield?",afield,afield,6
99347,Troilus and Cressida,39,,TROILUS,Enter CRESSIDA and ALEXANDER,Enter CRESSIDA and ALEXANDER,cressida,cressida,8
99355,Troilus and Cressida,4,1.2.8,ALEXANDER,"He chid Andromache and struck his armourer,","He chid Andromache and struck his armourer,",andromache,andromache,10
99359,Troilus and Cressida,4,1.2.12,ALEXANDER,"Did, as a prophet, weep what it foresaw","Did, as a prophet, weep what it foresaw",foresaw,foresaw,7
99379,Troilus and Cressida,10,1.2.32,ALEXANDER,"that he is a gouty Briareus, many hands and no use,","that he is a gouty Briareus, many hands and no use,",briareus,briareus,8
99463,Troilus and Cressida,64,1.2.115,CRESSIDA,Is he so young a man and so old a lifter?,Is he so young a man and so old a lifter?,lifter,lifter,6
99530,Troilus and Cressida,101,,PANDARUS,ANTENOR passes,ANTENOR passes,antenor,antenor,7
99561,Troilus and Cressida,111,,PANDARUS,HELENUS passes,HELENUS passes,helenu,helenu,6
99563,Troilus and Cressida,113,1.2.209,PANDARUS,That's Helenus. I marvel where Troilus is. That's,That's Helenus. I marvel where Troilus is. That's,helenus,helenus,7
99571,Troilus and Cressida,117,1.2.216,PANDARUS,Where? yonder? that's Deiphobus. 'Tis Troilus!,Where? yonder? that's Deiphobus. 'Tis Troilus!,deiphobus,deiphobus,9
99593,Troilus and Cressida,123,1.2.237,PANDARUS,"Achilles! a drayman, a porter, a very camel.","Achilles! a drayman, a porter, a very camel.",achilles,achilles,8
99593,Troilus and Cressida,123,1.2.237,PANDARUS,"Achilles! a drayman, a porter, a very camel.","Achilles! a drayman, a porter, a very camel.",drayman,drayman,7
99636,Troilus and Cressida,140,1.2.277,CRESSIDA,Men prize the thing ungain'd more than it is:,Men prize the thing ungain'd more than it is:,ungain,ungain,6
99639,Troilus and Cressida,140,1.2.280,CRESSIDA,Therefore this maxim out of love I teach:,Therefore this maxim out of love I teach:,maxim,maxim,5
99650,Troilus and Cressida,1,1.3.5,AGAMEMNON,Fails in the promised largeness: cheques and disasters,Fails in the promised largeness: cheques and disasters,fails,fails,5
99650,Troilus and Cressida,1,1.3.5,AGAMEMNON,Fails in the promised largeness: cheques and disasters,Fails in the promised largeness: cheques and disasters,largeness,largeness,9
99652,Troilus and Cressida,1,1.3.7,AGAMEMNON,"As knots, by the conflux of meeting sap,","As knots, by the conflux of meeting sap,",knots,knots,5
99652,Troilus and Cressida,1,1.3.7,AGAMEMNON,"As knots, by the conflux of meeting sap,","As knots, by the conflux of meeting sap,",conflux,conflux,7
99654,Troilus and Cressida,1,1.3.9,AGAMEMNON,Tortive and errant from his course of growth.,Tortive and errant from his course of growth.,tortive,tortive,7
99654,Troilus and Cressida,1,1.3.9,AGAMEMNON,Tortive and errant from his course of growth.,Tortive and errant from his course of growth.,errant,errant,6
99661,Troilus and Cressida,1,1.3.16,AGAMEMNON,And that unbodied figure of the thought,And that unbodied figure of the thought,unbodied,unbodied,8
99663,Troilus and Cressida,1,1.3.18,AGAMEMNON,"Do you with cheeks abash'd behold our works,","Do you with cheeks abash'd behold our works,",abash,abash,5
99665,Troilus and Cressida,1,1.3.20,AGAMEMNON,But the protractive trials of great Jove,But the protractive trials of great Jove,protractive,protractive,11
99666,Troilus and Cressida,1,1.3.21,AGAMEMNON,To find persistive constancy in men:,To find persistive constancy in men:,persistive,persistive,10
99669,Troilus and Cressida,1,1.3.24,AGAMEMNON,"The wise and fool, the artist and unread,","The wise and fool, the artist and unread,",unread,unread,6
99683,Troilus and Cressida,2,1.3.38,NESTOR,But let the ruffian Boreas once enrage,But let the ruffian Boreas once enrage,borea,borea,5
99688,Troilus and Cressida,2,1.3.43,NESTOR,Whose weak untimber'd sides but even now,Whose weak untimber'd sides but even now,untimber,untimber,8
99693,Troilus and Cressida,2,1.3.48,NESTOR,The herd hath more annoyance by the breeze,The herd hath more annoyance by the breeze,breeze,breeze,6
99715,Troilus and Cressida,3,1.3.68,ULYSSES,"On which heaven rides, knit all the Greekish ears","On which heaven rides, knit all the Greekish ears",greekish,greekish,8
99719,Troilus and Cressida,4,1.3.72,AGAMEMNON,"That matter needless, of importless burden,","That matter needless, of importless burden,",importless,importless,10
99721,Troilus and Cressida,4,1.3.74,AGAMEMNON,"When rank Thersites opes his mastic jaws,","When rank Thersites opes his mastic jaws,",mastic,mastic,6
99730,Troilus and Cressida,5,1.3.83,ULYSSES,"To whom the foragers shall all repair,","To whom the foragers shall all repair,",forager,forager,7
99735,Troilus and Cressida,5,1.3.88,ULYSSES,"Insisture, course, proportion, season, form,","Insisture, course, proportion, season, form,",insisture,insisture,9
99738,Troilus and Cressida,5,1.3.91,ULYSSES,In noble eminence enthroned and sphered,In noble eminence enthroned and sphered,sphered,sphered,7
99739,Troilus and Cressida,5,1.3.92,ULYSSES,"Amidst the other, whose medicinable eye","Amidst the other, whose medicinable eye",amidst,amidst,6
99744,Troilus and Cressida,5,1.3.97,ULYSSES,What plagues and what portents! what mutiny!,What plagues and what portents! what mutiny!,plagues,plagues,7
99749,Troilus and Cressida,5,1.3.102,ULYSSES,"Quite from their fixure! O, when degree is shaked,","Quite from their fixure! O, when degree is shaked,",fixure,fixure,6
99753,Troilus and Cressida,5,1.3.106,ULYSSES,"Peaceful commerce from dividable shores,","Peaceful commerce from dividable shores,",dividable,dividable,9
99754,Troilus and Cressida,5,1.3.107,ULYSSES,"The primogenitive and due of birth,","The primogenitive and due of birth,",primogenitive,primogenitive,13
99757,Troilus and Cressida,5,1.3.110,ULYSSES,"Take but degree away, untune that string,","Take but degree away, untune that string,",untune,untune,6
99759,Troilus and Cressida,5,1.3.112,ULYSSES,In mere oppugnancy: the bounded waters,In mere oppugnancy: the bounded waters,oppugnancy,oppugnancy,10
99762,Troilus and Cressida,5,1.3.115,ULYSSES,"Strength should be lord of imbecility,","Strength should be lord of imbecility,",imbecility,imbecility,10
99770,Troilus and Cressida,5,1.3.123,ULYSSES,"So doubly seconded with will and power,","So doubly seconded with will and power,",seconded,seconded,8
99781,Troilus and Cressida,5,1.3.134,ULYSSES,"Of his superior, grows to an envious fever","Of his superior, grows to an envious fever",superior,superior,8
99794,Troilus and Cressida,8,1.3.147,ULYSSES,Lies mocking our designs: with him Patroclus,Lies mocking our designs: with him Patroclus,patroclus,patroclus,9
99796,Troilus and Cressida,8,1.3.149,ULYSSES,"Breaks scurril jests,","Breaks scurril jests,",scurril,scurril,7
99800,Troilus and Cressida,8,1.3.153,ULYSSES,"Thy topless deputation he puts on,","Thy topless deputation he puts on,",topless,topless,7
99802,Troilus and Cressida,8,1.3.155,ULYSSES,"Lies in his hamstring, and doth think it rich","Lies in his hamstring, and doth think it rich",hamstring,hamstring,9
99804,Troilus and Cressida,8,1.3.157,ULYSSES,"'Twixt his stretch'd footing and the scaffoldage,--","'Twixt his stretch'd footing and the scaffoldage,--",scaffoldage,scaffoldage,11
99807,Troilus and Cressida,8,1.3.160,ULYSSES,"'Tis like a chime a-mending, with terms unsquared,","'Tis like a chime a-mending, with terms unsquared,",unsquare,unsquare,8
99815,Troilus and Cressida,8,1.3.168,ULYSSES,"That's done, as near as the extremest ends","That's done, as near as the extremest ends",ends,ends,4
99822,Troilus and Cressida,8,1.3.175,ULYSSES,"And, with a palsy-fumbling on his gorget,","And, with a palsy-fumbling on his gorget,",fumbling,fumbling,8
99822,Troilus and Cressida,8,1.3.175,ULYSSES,"And, with a palsy-fumbling on his gorget,","And, with a palsy-fumbling on his gorget,",gorget,gorget,6
99830,Troilus and Cressida,8,1.3.183,ULYSSES,"Excitements to the field, or speech for truce,","Excitements to the field, or speech for truce,",excitements,excitements,11
99853,Troilus and Cressida,10,1.3.206,ULYSSES,"They call this bed-work, mappery, closet-war,","They call this bed-work, mappery, closet-war,",mappery,mappery,7
99855,Troilus and Cressida,10,1.3.208,ULYSSES,"For the great swing and rudeness of his poise,","For the great swing and rudeness of his poise,",swing,swing,5
99886,Troilus and Cressida,23,1.3.237,AENEAS,"Courtiers as free, as debonair, unarm'd,","Courtiers as free, as debonair, unarm'd,",debonair,debonair,8
99897,Troilus and Cressida,23,1.3.248,AENEAS,transcends.,transcends.,transcend,transcend,9
99929,Troilus and Cressida,31,1.3.279,AENEAS,"Hector, in view of Trojans and of Greeks,","Hector, in view of Trojans and of Greeks,",trojans,trojans,7
99953,Troilus and Cressida,33,1.3.303,NESTOR,"And in my vantbrace put this wither'd brawn,","And in my vantbrace put this wither'd brawn,",vantbrace,vantbrace,9
99974,Troilus and Cressida,41,1.3.323,ULYSSES,That hath to this maturity blown up,That hath to this maturity blown up,maturity,maturity,8
99977,Troilus and Cressida,41,1.3.326,ULYSSES,To overbulk us all.,To overbulk us all.,overbulk,overbulk,8
99982,Troilus and Cressida,44,1.3.331,NESTOR,"The purpose is perspicuous even as substance,","The purpose is perspicuous even as substance,",perspicuous,perspicuous,11
99984,Troilus and Cressida,44,1.3.333,NESTOR,"And, in the publication, make no strain,","And, in the publication, make no strain,",publication,publication,11
99999,Troilus and Cressida,46,1.3.348,NESTOR,"Although particular, shall give a scantling","Although particular, shall give a scantling",scantling,scantling,9
100002,Troilus and Cressida,46,1.3.351,NESTOR,"To their subsequent volumes, there is seen","To their subsequent volumes, there is seen",subsequent,subsequent,10
100014,Troilus and Cressida,46,1.3.363,NESTOR,Directive by the limbs.,Directive by the limbs.,directive,directive,9
